journal_name,issn_print,issn_online,first_seen,last_seen,esac_id
Black Histories,2832-5281,2832-529X,2024-06-27,NA,tf2023czelib
Black Theology,1476-9948,1743-1670,2024-06-27,NA,tf2023czelib
"Body, Movement and Dance in Psychotherapy",1743-2979,1743-2987,2024-06-27,NA,tf2023czelib
Botany Letters,2381-8107,2381-8115,2024-06-27,NA,tf2023czelib
Brain Injury,0269-9052,1362-301X,2024-06-27,NA,tf2023czelib
Brain-Computer Interfaces,2326-263X,2326-2621,2024-06-27,NA,tf2023czelib
British Journal for the History of Mathematics,2637-5451,2637-5494,2024-06-27,NA,tf2023czelib
British Journal for the History of Philosophy,0960-8788,1469-3526,2024-06-27,NA,tf2023czelib
British Journal of Educational Studies,0007-1005,1467-8527,2024-06-27,NA,tf2023czelib
British Journal of Guidance & Counselling,0306-9885,1469-3534,2024-06-27,NA,tf2023czelib
British Journal of Middle Eastern Studies,1353-0194,1469-3542,2024-06-27,NA,tf2023czelib
British Journal of Neurosurgery,0268-8697,1360-046X,2024-06-27,NA,tf2023czelib
British Journal of Religious Education,0141-6200,1740-7931,2024-06-27,NA,tf2023czelib
British Journal of Sociology of Education,0142-5692,1465-3346,2024-06-27,NA,tf2023czelib
British Poultry Science,0007-1668,1466-1799,2024-06-27,NA,tf2023czelib
Brontë Studies,1474-8932,1745-8226,2024-06-27,NA,tf2023czelib
Building Research & Information,0961-3218,1466-4321,2024-06-27,NA,tf2023czelib
Bulletin of Indonesian Economic Studies,0007-4918,1472-7234,2024-06-27,NA,tf2023czelib
Bulletin of Spanish Studies,1475-3820,1478-3428,2024-06-27,NA,tf2023czelib
Bulletin of Spanish Visual Studies,2474-1604,2474-1612,2024-06-27,NA,tf2023czelib
Bulletin of the Atomic Scientists,0096-3402,1938-3282,2024-06-27,NA,tf2023czelib
Business History,0007-6791,1743-7938,2024-06-27,NA,tf2023czelib
California Archaeology,1947-461X,1947-4628,2024-06-27,NA,tf2023czelib
Cambridge Journal of Education,0305-764X,1469-3577,2024-06-27,NA,tf2023czelib
Cambridge Review of International Affairs,0955-7571,1474-449X,2024-06-27,NA,tf2023czelib
Canadian Foreign Policy Journal,1192-6422,2157-0817,2024-06-27,NA,tf2023czelib
Canadian Journal of African Studies / Revue canadienne des études africaines,0008-3968,1923-3051,2024-06-27,NA,tf2023czelib
Canadian Journal of Art Therapy,2690-7240,2690-7267,2024-06-27,NA,tf2023czelib
Canadian Journal of Development Studies / Revue canadienne d'études du développement,0225-5189,2158-9100,2024-06-27,NA,tf2023czelib
Canadian Journal of Latin American and Caribbean Studies / Revue canadienne des études latino-américaines et caraïbes,0826-3663,2333-1461,2024-06-27,NA,tf2023czelib
Canadian Journal of Plant Pathology,0706-0661,1715-2992,2024-06-27,NA,tf2023czelib
"Canadian Journal of Respiratory, Critical Care, and Sleep Medicine",2474-5332,2474-5340,2024-06-27,NA,tf2023czelib
Canadian Metallurgical Quarterly,0008-4433,1879-1395,2024-06-27,NA,tf2023czelib
Canadian Slavonic Papers,0008-5006,2375-2475,2024-06-27,NA,tf2023czelib
Canadian Society of Forensic Science Journal,0008-5030,2332-1660,2024-06-27,NA,tf2023czelib
Cancer Investigation,0735-7907,1532-4192,2024-06-27,NA,tf2023czelib
Capitalism Nature Socialism,1045-5752,1548-3290,2024-06-27,NA,tf2023czelib
Caribbean Quarterly,0008-6495,2470-6302,2024-06-27,NA,tf2023czelib
Cartography and Geographic Information Science,1523-0406,1545-0465,2024-06-27,NA,tf2023czelib
Cataloging & Classification Quarterly,0163-9374,1544-4554,2024-06-27,NA,tf2023czelib
Catalysis Reviews,0161-4940,1520-5703,2024-06-27,NA,tf2023czelib
Celebrity Studies,1939-2397,1939-2400,2024-06-27,NA,tf2023czelib
Cell Cycle,1538-4101,1551-4005,2024-06-27,NA,tf2023czelib
Central Asian Survey,0263-4937,1465-3354,2024-06-27,NA,tf2023czelib
Central Europe,1479-0963,1745-8218,2024-06-27,NA,tf2023czelib
Challenge,0577-5132,1558-1489,2024-06-27,NA,tf2023czelib
Change: The Magazine of Higher Learning,0009-1383,1939-9146,2024-06-27,NA,tf2023czelib
Changing English,1358-684X,1469-3585,2024-06-27,NA,tf2023czelib
Chemical Engineering Communications,0098-6445,1563-5201,2024-06-27,NA,tf2023czelib
Chemistry and Ecology,0275-7540,1029-0370,2024-06-27,NA,tf2023czelib
Child & Family Behavior Therapy,0731-7107,1545-228X,2024-06-27,NA,tf2023czelib
Child & Youth Services,0145-935X,1545-2298,2024-06-27,NA,tf2023czelib
Child Care in Practice,1357-5279,1476-489X,2024-06-27,NA,tf2023czelib
Child Neuropsychology,0929-7049,1744-4136,2024-06-27,NA,tf2023czelib
Childhood Education,0009-4056,2162-0725,2024-06-27,NA,tf2023czelib
Childhood in the Past,1758-5716,2040-8528,2024-06-27,NA,tf2023czelib
Children's Geographies,1473-3285,1473-3277,2024-06-27,NA,tf2023czelib
Children's Health Care,0273-9615,1532-6888,2024-06-27,NA,tf2023czelib
China Economic Journal,1753-8963,1753-8971,2024-06-27,NA,tf2023czelib
China Journal of Social Work,1752-5098,1752-5101,2024-06-27,NA,tf2023czelib
Chinese Journal of Communication,1754-4750,1754-4769,2024-06-27,NA,tf2023czelib
Chinese Literature and Thought Today,2768-3524,2768-3532,2024-06-27,NA,tf2023czelib
Chinese Sociological Review,2162-0555,2162-0563,2024-06-27,NA,tf2023czelib
Christian Higher Education,1536-3759,1539-4107,2024-06-27,NA,tf2023czelib
Chronobiology International,0742-0528,1525-6073,2024-06-27,NA,tf2023czelib
CIM Journal,1923-6026,2689-8403,2024-06-27,NA,tf2023czelib
Cities & Health,2374-8834,2374-8842,2024-06-27,NA,tf2023czelib
Citizenship Studies,1362-1025,1469-3593,2024-06-27,NA,tf2023czelib
City,1360-4813,1470-3629,2024-06-27,NA,tf2023czelib
Civil Engineering and Environmental Systems,1028-6608,1029-0249,2024-06-27,NA,tf2023czelib
Civil Wars,1369-8249,1743-968X,2024-06-27,NA,tf2023czelib
Classroom Discourse,1946-3014,1946-3022,2024-06-27,NA,tf2023czelib
Climacteric,1369-7137,1473-0804,2024-06-27,NA,tf2023czelib
Climate and Development,1756-5529,1756-5537,2024-06-27,NA,tf2023czelib
Climate Policy,1469-3062,1752-7457,2024-06-27,NA,tf2023czelib
Clinical and Experimental Optometry,0816-4622,1444-0938,2024-06-27,NA,tf2023czelib
Clinical Gerontologist,0731-7115,1545-2301,2024-06-27,NA,tf2023czelib
Clinical Linguistics & Phonetics,0269-9206,1464-5076,2024-06-27,NA,tf2023czelib
Clinical Psychologist,1328-4207,1742-9552,2024-06-27,NA,tf2023czelib
Clinical Toxicology,1556-3650,1556-9519,2024-06-27,NA,tf2023czelib
"Coaching: An International Journal of Theory, Research and Practice",1752-1882,1752-1890,2024-06-27,NA,tf2023czelib
Coastal Engineering Journal,2166-4250,1793-6292,2024-06-27,NA,tf2023czelib
Coastal Management,0892-0753,1521-0421,2024-06-27,NA,tf2023czelib
Cochlear Implants International,1467-0100,1754-7628,2024-06-27,NA,tf2023czelib
CoDesign,1571-0882,1745-3755,2024-06-27,NA,tf2023czelib
Cognition and Emotion,0269-9931,1464-0600,2024-06-27,NA,tf2023czelib
Cognition and Instruction,0737-0008,1532-690X,2024-06-27,NA,tf2023czelib
Cognitive Behaviour Therapy,1650-6073,1651-2316,2024-06-27,NA,tf2023czelib
Cognitive Neuropsychiatry,1354-6805,1464-0619,2024-06-27,NA,tf2023czelib
Cognitive Neuropsychology,0264-3294,1464-0627,2024-06-27,NA,tf2023czelib
Cognitive Neuroscience,1758-8928,1758-8936,2024-06-27,NA,tf2023czelib
Cold War History,1468-2745,1743-7962,2024-06-27,NA,tf2023czelib
Collection Management,0146-2679,1545-2549,2024-06-27,NA,tf2023czelib
College & Undergraduate Libraries,1069-1316,1545-2530,2024-06-27,NA,tf2023czelib
College Teaching,8756-7555,1930-8299,2024-06-27,NA,tf2023czelib
Colonial Latin American Review,1060-9164,1466-1802,2024-06-27,NA,tf2023czelib
Combustion Science and Technology,0010-2202,1563-521X,2024-06-27,NA,tf2023czelib
Combustion Theory and Modelling,1364-7830,1741-3559,2024-06-27,NA,tf2023czelib
Comedy Studies,2040-610X,2040-6118,2024-06-27,NA,tf2023czelib
Comments on Inorganic Chemistry,0260-3594,1548-9574,2024-06-27,NA,tf2023czelib
Commonwealth & Comparative Politics,1466-2043,1743-9094,2024-06-27,NA,tf2023czelib
Communicatio,0250-0167,1753-5379,2024-06-27,NA,tf2023czelib
Communication and Critical/Cultural Studies,1479-1420,1479-4233,2024-06-27,NA,tf2023czelib
Communication and Democracy,2767-1127,2767-1135,2024-06-27,NA,tf2023czelib
Communication and Race,2834-6955,2834-6947,2024-06-27,NA,tf2023czelib
Communication Booknotes Quarterly,1094-8007,1532-6896,2024-06-27,NA,tf2023czelib
Communication Education,0363-4523,1479-5795,2024-06-27,NA,tf2023czelib
Communication Law and Policy,1081-1680,1532-6926,2024-06-27,NA,tf2023czelib
Communication Methods and Measures,1931-2458,1931-2466,2024-06-27,NA,tf2023czelib
Communication Monographs,0363-7751,1479-5787,2024-06-27,NA,tf2023czelib
Communication Quarterly,0146-3373,1746-4102,2024-06-27,NA,tf2023czelib
Communication Reports,0893-4215,1745-1043,2024-06-27,NA,tf2023czelib
Communication Research and Practice,2204-1451,2206-3374,2024-06-27,NA,tf2023czelib
Communication Research Reports,0882-4096,1746-4099,2024-06-27,NA,tf2023czelib
Communication Studies,1051-0974,1745-1035,2024-06-27,NA,tf2023czelib
Communication Teacher,1740-4622,1740-4630,2024-06-27,NA,tf2023czelib
Communications in Algebra,0092-7872,1532-4125,2024-06-27,NA,tf2023czelib
Communications in Partial Differential Equations,0360-5302,1532-4133,2024-06-27,NA,tf2023czelib
Communications in Soil Science and Plant Analysis,0010-3624,1532-2416,2024-06-27,NA,tf2023czelib
Communications in Statistics - Simulation and Computation,0361-0918,1532-4141,2024-06-27,NA,tf2023czelib
Communications in Statistics - Theory and Methods,0361-0926,1532-415X,2024-06-27,NA,tf2023czelib
"Communications in Statistics: Case Studies, Data Analysis and Applications",NA,2373-7484,2024-06-27,NA,tf2023czelib
Community College Journal of Research and Practice,1066-8926,1521-0413,2024-06-27,NA,tf2023czelib
Community Development,1557-5330,1944-7485,2024-06-27,NA,tf2023czelib
"Community, Work &amp; Family",1366-8803,1469-3615,2024-06-27,NA,tf2023czelib
Comparative American Studies An International Journal,1477-5700,1741-2676,2024-06-27,NA,tf2023czelib
Comparative and Continental Philosophy,1757-0638,1757-0646,2024-06-27,NA,tf2023czelib
Comparative Education,0305-0068,1360-0486,2024-06-27,NA,tf2023czelib
Comparative Legal History,2049-677X,2049-6788,2024-06-27,NA,tf2023czelib
Comparative Strategy,0149-5933,1521-0448,2024-06-27,NA,tf2023czelib
Compare: A Journal of Comparative and International Education,0305-7925,1469-3623,2024-06-27,NA,tf2023czelib
Complex Variables and Elliptic Equations,1747-6933,1747-6941,2024-06-27,NA,tf2023czelib
Composite Interfaces,0927-6440,1568-5543,2024-06-27,NA,tf2023czelib
Compost Science &amp; Utilization,1065-657X,2326-2397,2024-06-27,NA,tf2023czelib
Comprehensive Child and Adolescent Nursing,2469-4193,2469-4207,2024-06-27,NA,tf2023czelib
Comprehensive Results in Social Psychology,2374-3603,2374-3611,2024-06-27,NA,tf2023czelib
Computer Assisted Language Learning,0958-8221,1744-3210,2024-06-27,NA,tf2023czelib
Computer Methods in Biomechanics and Biomedical Engineering,1025-5842,1476-8259,2024-06-27,NA,tf2023czelib
Computer Science Education,0899-3408,1744-5175,2024-06-27,NA,tf2023czelib
Computers in the Schools,0738-0569,1528-7033,2024-06-27,NA,tf2023czelib
"Conflict, Security &amp; Development",1467-8802,1478-1174,2024-06-27,NA,tf2023czelib
Congress &amp; the Presidency,0734-3469,1944-1053,2024-06-27,NA,tf2023czelib
Connected Science Learning,NA,2475-8779,2024-06-27,NA,tf2023czelib
Connective Tissue Research,0300-8207,1607-8438,2024-06-27,NA,tf2023czelib
Conservation and Management of Archaeological Sites,1350-5033,1753-5522,2024-06-27,NA,tf2023czelib
Construction Management and Economics,0144-6193,1466-433X,2024-06-27,NA,tf2023czelib
Consumption Markets &amp; Culture,1025-3866,1477-223X,2024-06-27,NA,tf2023czelib
Contemporary British History,1361-9462,1743-7997,2024-06-27,NA,tf2023czelib
Contemporary Buddhism,1463-9947,1476-7953,2024-06-27,NA,tf2023czelib
Contemporary French and Francophone Studies,1740-9292,1740-9306,2024-06-27,NA,tf2023czelib
Contemporary Italian Politics,2324-8823,2324-8831,2024-06-27,NA,tf2023czelib
Contemporary Japan,1869-2729,1869-2737,2024-06-27,NA,tf2023czelib
Contemporary Justice Review,1028-2580,1477-2248,2024-06-27,NA,tf2023czelib
Contemporary Levant,2058-1831,2058-184X,2024-06-27,NA,tf2023czelib
Contemporary Music Review,0749-4467,1477-2256,2024-06-27,NA,tf2023czelib
Contemporary Nurse,1037-6178,1839-3535,2024-06-27,NA,tf2023czelib
Contemporary Politics,1356-9775,1469-3631,2024-06-27,NA,tf2023czelib
Contemporary Psychoanalysis,0010-7530,2330-9091,2024-06-27,NA,tf2023czelib
Contemporary Security Policy,1352-3260,1743-8764,2024-06-27,NA,tf2023czelib
Contemporary Social Science,2158-2041,2158-205X,2024-06-27,NA,tf2023czelib
Contemporary South Asia,0958-4935,1469-364X,2024-06-27,NA,tf2023czelib
Contemporary Theatre Review,1048-6801,1477-2264,2024-06-27,NA,tf2023czelib
Continuum,1030-4312,1469-3666,2024-06-27,NA,tf2023czelib
Corrections,2377-4657,2377-4665,2024-06-27,NA,tf2023czelib
Counseling Outcome Research and Evaluation,2150-1378,2150-1386,2024-06-27,NA,tf2023czelib
Counselling Psychology Quarterly,0951-5070,1469-3674,2024-06-27,NA,tf2023czelib
CRANIO®,0886-9634,2151-0903,2024-06-27,NA,tf2023czelib
Creative Industries Journal,1751-0694,1751-0708,2024-06-27,NA,tf2023czelib
Creativity Research Journal,1040-0419,1532-6934,2024-06-27,NA,tf2023czelib
Criminal Justice Ethics,0731-129X,1937-5948,2024-06-27,NA,tf2023czelib
Criminal Justice Studies,1478-601X,1478-6028,2024-06-27,NA,tf2023czelib
Critical African Studies,2168-1392,2040-7211,2024-06-27,NA,tf2023czelib
Critical Arts,0256-0046,1992-6049,2024-06-27,NA,tf2023czelib
Critical Asian Studies,1467-2715,1472-6033,2024-06-27,NA,tf2023czelib
Critical Discourse Studies,1740-5904,1740-5912,2024-06-27,NA,tf2023czelib
Critical Horizons,1440-9917,1568-5160,2024-06-27,NA,tf2023czelib
Critical Inquiry in Language Studies,1542-7587,1542-7595,2024-06-27,NA,tf2023czelib
Critical Military Studies,2333-7486,2333-7494,2024-06-27,NA,tf2023czelib
Critical Policy Studies,1946-0171,1946-018X,2024-06-27,NA,tf2023czelib
Critical Review,0891-3811,1933-8007,2024-06-27,NA,tf2023czelib
Critical Review of International Social and Political Philosophy,1369-8230,1743-8772,2024-06-27,NA,tf2023czelib
Critical Reviews in Analytical Chemistry,1040-8347,1547-6510,2024-06-27,NA,tf2023czelib
Critical Reviews in Biochemistry and Molecular Biology,1040-9238,1549-7798,2024-06-27,NA,tf2023czelib
Critical Reviews in Biotechnology,0738-8551,1549-7801,2024-06-27,NA,tf2023czelib
Critical Reviews in Clinical Laboratory Sciences,1040-8363,1549-781X,2024-06-27,NA,tf2023czelib
Critical Reviews in Environmental Science and Technology,1064-3389,1547-6537,2024-06-27,NA,tf2023czelib
Critical Reviews in Food Science and Nutrition,1040-8398,1549-7852,2024-06-27,NA,tf2023czelib
Critical Reviews in Microbiology,1040-841X,1549-7828,2024-06-27,NA,tf2023czelib
Critical Reviews in Plant Sciences,0735-2689,1549-7836,2024-06-27,NA,tf2023czelib
Critical Reviews in Solid State and Materials Sciences,1040-8436,1547-6561,2024-06-27,NA,tf2023czelib
Critical Reviews in Toxicology,1040-8444,1547-6898,2024-06-27,NA,tf2023czelib
Critical Studies in Education,1750-8487,1750-8495,2024-06-27,NA,tf2023czelib
Critical Studies in Media Communication,1529-5036,1479-5809,2024-06-27,NA,tf2023czelib
Critical Studies on Security,2162-4887,2162-4909,2024-06-27,NA,tf2023czelib
Critical Studies on Terrorism,1753-9153,1753-9161,2024-06-27,NA,tf2023czelib
Critique,0301-7605,1748-8605,2024-06-27,NA,tf2023czelib
Critique: Studies in Contemporary Fiction,0011-1619,1939-9138,2024-06-27,NA,tf2023czelib
Crusades,1476-5276,2832-7861,2024-06-27,NA,tf2023czelib
Cryptologia,0161-1194,1558-1586,2024-06-27,NA,tf2023czelib
Cultural and Social History,1478-0038,1478-0046,2024-06-27,NA,tf2023czelib
Cultural Studies,0950-2386,1466-4348,2024-06-27,NA,tf2023czelib
Cultural Trends,0954-8963,1469-3690,2024-06-27,NA,tf2023czelib
Culture and Organization,1475-9551,1477-2760,2024-06-27,NA,tf2023czelib
Culture and Religion,1475-5610,1475-5629,2024-06-27,NA,tf2023czelib
"Culture, Health &amp; Sexuality",1369-1058,1464-5351,2024-06-27,NA,tf2023czelib
"Culture, Theory and Critique",1473-5784,1473-5776,2024-06-27,NA,tf2023czelib
Current Eye Research,0271-3683,1460-2202,2024-06-27,NA,tf2023czelib
Current Issues in Criminal Justice,1034-5329,2206-9542,2024-06-27,NA,tf2023czelib
Current Issues in Language Planning,1466-4208,1747-7506,2024-06-27,NA,tf2023czelib
Current Issues in Tourism,1368-3500,1747-7603,2024-06-27,NA,tf2023czelib
Current Medical Research and Opinion,0300-7995,1473-4877,2024-06-27,NA,tf2023czelib
Current Writing: Text and Reception in Southern Africa,1013-929X,2159-9130,2024-06-27,NA,tf2023czelib
Curriculum Inquiry,0362-6784,1467-873X,2024-06-27,NA,tf2023czelib
Curriculum Studies in Health and Physical Education,2574-2981,2574-299X,2024-06-27,NA,tf2023czelib
Cutaneous and Ocular Toxicology,1556-9527,1556-9535,2024-06-27,NA,tf2023czelib
Cyber-Physical Systems,2333-5777,2333-5785,2024-06-27,NA,tf2023czelib
Cybernetics and Systems,0196-9722,1087-6553,2024-06-27,NA,tf2023czelib
Dance Chronicle,0147-2526,1532-4257,2024-06-27,NA,tf2023czelib
Dance Education in Practice,2373-4833,2373-4841,2024-06-27,NA,tf2023czelib
de arte,0004-3389,2471-4100,2024-06-27,NA,tf2023czelib
Deafness &amp; Education International,1464-3154,1557-069X,2024-06-27,NA,tf2023czelib
Death Studies,0748-1187,1091-7683,2024-06-27,NA,tf2023czelib
Defence and Peace Economics,1024-2694,1476-8267,2024-06-27,NA,tf2023czelib
Defence Studies,1470-2436,1743-9698,2024-06-27,NA,tf2023czelib
Defense &amp; Security Analysis,1475-1798,1475-1801,2024-06-27,NA,tf2023czelib
Democracy and Security,1741-9166,1555-5860,2024-06-27,NA,tf2023czelib
Democratization,1351-0347,1743-890X,2024-06-27,NA,tf2023czelib
Design and Culture,1754-7075,1754-7083,2024-06-27,NA,tf2023czelib
Design for Health,2473-5132,2473-5140,2024-06-27,NA,tf2023czelib
Development in Practice,0961-4524,1364-9213,2024-06-27,NA,tf2023czelib
Development Southern Africa,0376-835X,1470-3637,2024-06-27,NA,tf2023czelib
Developmental Neuropsychology,8756-5641,1532-6942,2024-06-27,NA,tf2023czelib
Developmental Neurorehabilitation,1751-8423,1751-8431,2024-06-27,NA,tf2023czelib
Deviant Behavior,0163-9625,1521-0456,2024-06-27,NA,tf2023czelib
"Diaspora, Indigenous, and Minority Education",1559-5692,1559-5706,2024-06-27,NA,tf2023czelib
Diatom Research,0269-249X,2159-8347,2024-06-27,NA,tf2023czelib
Digital Creativity,1462-6268,1744-3806,2024-06-27,NA,tf2023czelib
Digital Journalism,2167-0811,2167-082X,2024-06-27,NA,tf2023czelib
Diplomacy &amp; Statecraft,0959-2296,1557-301X,2024-06-27,NA,tf2023czelib
Disability &amp; Society,0968-7599,1360-0508,2024-06-27,NA,tf2023czelib
Disability and Rehabilitation,0963-8288,1464-5165,2024-06-27,NA,tf2023czelib
Disability and Rehabilitation: Assistive Technology,1748-3107,1748-3115,2024-06-27,NA,tf2023czelib
Discourse Processes,0163-853X,1532-6950,2024-06-27,NA,tf2023czelib
Discourse: Studies in the Cultural Politics of Education,0159-6306,1469-3739,2024-06-27,NA,tf2023czelib
disP - The Planning Review,0251-3625,2166-8604,2024-06-27,NA,tf2023czelib
Distance Education,0158-7919,1475-0198,2024-06-27,NA,tf2023czelib
Distinktion: Journal of Social Theory,1600-910X,2159-9149,2024-06-27,NA,tf2023czelib
Dix-Neuf,NA,1478-7318,2024-06-27,NA,tf2023czelib
Dress,0361-2112,2042-1729,2024-06-27,NA,tf2023czelib
Drug and Chemical Toxicology,0148-0545,1525-6014,2024-06-27,NA,tf2023czelib
Drug Development and Industrial Pharmacy,0363-9045,1520-5762,2024-06-27,NA,tf2023czelib
Drug Metabolism Reviews,0360-2532,1097-9883,2024-06-27,NA,tf2023czelib
"Drugs: Education, Prevention and Policy",0968-7637,1465-3370,2024-06-27,NA,tf2023czelib
Drying Technology,0737-3937,1532-2300,2024-06-27,NA,tf2023czelib
Dutch Crossing,0309-6564,1759-7854,2024-06-27,NA,tf2023czelib
Dynamical Systems,1468-9367,1468-9375,2024-06-27,NA,tf2023czelib
Dynamics of Asymmetric Conflict,1746-7586,1746-7594,2024-06-27,NA,tf2023czelib
Early Child Development and Care,0300-4430,1476-8275,2024-06-27,NA,tf2023czelib
Early Education and Development,1040-9289,1556-6935,2024-06-27,NA,tf2023czelib
Early Medieval China,1529-9104,1946-7842,2024-06-27,NA,tf2023czelib
Early Modern French Studies,2056-3035,2056-3043,2024-06-27,NA,tf2023czelib
Early Popular Visual Culture,1746-0654,1746-0662,2024-06-27,NA,tf2023czelib
Early Years,0957-5146,1472-4421,2024-06-27,NA,tf2023czelib
"East Asian Science, Technology and Society: An International Journal",1875-2160,1875-2152,2024-06-27,NA,tf2023czelib
East European Jewish Affairs,1350-1674,1743-971X,2024-06-27,NA,tf2023czelib
East European Politics,2159-9165,2159-9173,2024-06-27,NA,tf2023czelib
Eastern African Literary and Cultural Studies,2327-7408,2327-7416,2024-06-27,NA,tf2023czelib
Eastern European Economics,0012-8775,1557-9298,2024-06-27,NA,tf2023czelib
Eating Disorders,1064-0266,1532-530X,2024-06-27,NA,tf2023czelib
Ecological Psychology,1040-7413,1532-6969,2024-06-27,NA,tf2023czelib
Ecology of Food and Nutrition,0367-0244,1543-5237,2024-06-27,NA,tf2023czelib
Econometric Reviews,0747-4938,1532-4168,2024-06-27,NA,tf2023czelib
Economic and Political Studies,2095-4816,2470-4024,2024-06-27,NA,tf2023czelib
Economic Geography,0013-0095,1944-8287,2024-06-27,NA,tf2023czelib
Economic History of Developing Regions,2078-0389,2078-0397,2024-06-27,NA,tf2023czelib
Economic Systems Research,0953-5314,1469-5758,2024-06-27,NA,tf2023czelib
Economics of Innovation and New Technology,1043-8599,1476-8364,2024-06-27,NA,tf2023czelib
Economy and Society,0308-5147,1469-5766,2024-06-27,NA,tf2023czelib
Écoscience,1195-6860,2376-7626,2024-06-27,NA,tf2023czelib
EDPACS,0736-6981,1936-1009,2024-06-27,NA,tf2023czelib
Education 3-13,0300-4279,1475-7575,2024-06-27,NA,tf2023czelib
Education Economics,0964-5292,1469-5782,2024-06-27,NA,tf2023czelib
Education for Primary Care,1473-9879,1475-990X,2024-06-27,NA,tf2023czelib
Educational Action Research,0965-0792,1747-5074,2024-06-27,NA,tf2023czelib
Educational and Developmental Psychologist,2059-0776,2059-0784,2024-06-27,NA,tf2023czelib
Educational Assessment,1062-7197,1532-6977,2024-06-27,NA,tf2023czelib
Educational Gerontology,0360-1277,1521-0472,2024-06-27,NA,tf2023czelib
Educational Media International,0952-3987,1469-5790,2024-06-27,NA,tf2023czelib
Educational Philosophy and Theory,0013-1857,1469-5812,2024-06-27,NA,tf2023czelib
Educational Psychologist,0046-1520,1532-6985,2024-06-27,NA,tf2023czelib
Educational Psychology,0144-3410,1469-5820,2024-06-27,NA,tf2023czelib
Educational Psychology in Practice,0266-7363,1469-5839,2024-06-27,NA,tf2023czelib
Educational Research,0013-1881,1469-5847,2024-06-27,NA,tf2023czelib
Educational Research and Evaluation,1380-3611,1744-4187,2024-06-27,NA,tf2023czelib
Educational Review,0013-1911,1465-3397,2024-06-27,NA,tf2023czelib
Educational Studies,0305-5698,1465-3400,2024-06-27,NA,tf2023czelib
Educational Studies,0013-1946,1532-6993,2024-06-27,NA,tf2023czelib
Electric Power Components and Systems,1532-5008,1532-5016,2024-06-27,NA,tf2023czelib
Electromagnetic Biology and Medicine,1536-8378,1536-8386,2024-06-27,NA,tf2023czelib
Electromagnetics,0272-6343,1532-527X,2024-06-27,NA,tf2023czelib
Emerging Markets Finance and Trade,1540-496X,1558-0938,2024-06-27,NA,tf2023czelib
Emotional and Behavioural Difficulties,1363-2752,1741-2692,2024-06-27,NA,tf2023czelib
Emu - Austral Ornithology,0158-4197,1448-5540,2024-06-27,NA,tf2023czelib
Endocrine Research,0743-5800,1532-4206,2024-06-27,NA,tf2023czelib
"Energy Sources, Part A: Recovery, Utilization, and Environmental Effects",1556-7036,1556-7230,2024-06-27,NA,tf2023czelib
"Energy Sources, Part B: Economics, Planning, and Policy",1556-7249,1556-7257,2024-06-27,NA,tf2023czelib
Engineering Management Journal,1042-9247,2377-0643,2024-06-27,NA,tf2023czelib
Engineering Optimization,0305-215X,1029-0273,2024-06-27,NA,tf2023czelib
Engineering Studies,1937-8629,1940-8374,2024-06-27,NA,tf2023czelib
English Academy Review,1013-1752,1753-5360,2024-06-27,NA,tf2023czelib
English in Education,0425-0494,1754-8845,2024-06-27,NA,tf2023czelib
English Studies,0013-838X,1744-4217,2024-06-27,NA,tf2023czelib
English Studies in Africa,0013-8398,1943-8117,2024-06-27,NA,tf2023czelib
Enterprise Information Systems,1751-7575,1751-7583,2024-06-27,NA,tf2023czelib
Entrepreneurship &amp; Regional Development,0898-5626,1464-5114,2024-06-27,NA,tf2023czelib
Environment: Science and Policy for Sustainable Development,0013-9157,1939-9154,2024-06-27,NA,tf2023czelib
Environmental Archaeology,1461-4103,1749-6314,2024-06-27,NA,tf2023czelib
Environmental Claims Journal,1040-6026,1547-657X,2024-06-27,NA,tf2023czelib
Environmental Communication,1752-4032,1752-4040,2024-06-27,NA,tf2023czelib
Environmental Education Research,1350-4622,1469-5871,2024-06-27,NA,tf2023czelib
Environmental Forensics,1527-5922,1527-5930,2024-06-27,NA,tf2023czelib
Environmental Hazards,1747-7891,1878-0059,2024-06-27,NA,tf2023czelib
Environmental Politics,0964-4016,1743-8934,2024-06-27,NA,tf2023czelib
Environmental Sociology,NA,2325-1042,2024-06-27,NA,tf2023czelib
Environmental Technology,0959-3330,1479-487X,2024-06-27,NA,tf2023czelib
Environmental Technology Reviews,2162-2515,2162-2523,2024-06-27,NA,tf2023czelib
Epigenomics,1750-1911,1750-192X,2024-06-27,NA,tf2023czelib
Equity &amp; Excellence in Education,1066-5684,1547-3457,2024-06-27,NA,tf2023czelib
Ergonomics,0014-0139,1366-5847,2024-06-27,NA,tf2023czelib
Ethics &amp; Behavior,1050-8422,1532-7019,2024-06-27,NA,tf2023czelib
Ethics and Education,1744-9642,1744-9650,2024-06-27,NA,tf2023czelib
Ethics and Social Welfare,1749-6535,1749-6543,2024-06-27,NA,tf2023czelib
"Ethics, Policy &amp; Environment",2155-0085,2155-0093,2024-06-27,NA,tf2023czelib
Ethnic and Racial Studies,0141-9870,1466-4356,2024-06-27,NA,tf2023czelib
Ethnicity &amp; Health,1355-7858,1465-3419,2024-06-27,NA,tf2023czelib
Ethnoarchaeology,1944-2890,1944-2904,2024-06-27,NA,tf2023czelib
Ethnography and Education,1745-7823,1745-7831,2024-06-27,NA,tf2023czelib
